seq,lob_time,t_send,t_reflex,t_fpga,latency_gap_ns,reflex_act,fpga_score,final_dec
1454,34310.244165283,164308996046853,164308996064907,0,-1,TAKE_LIQUIDITY,0.0,BUY
1455,34310.244295795,164309016064368,164309016076500,0,-1,TAKE_LIQUIDITY,0.0,BUY
1456,34310.315440102,164309036078637,164309036089297,0,-1,TAKE_LIQUIDITY,0.0,BUY
1457,34310.31558608,164309056102574,164309056118754,0,-1,TAKE_LIQUIDITY,0.0,BUY
1458,34310.324364146,164309076128655,164309076148612,0,-1,TAKE_LIQUIDITY,0.0,BUY
1459,34310.324496269,164309096148424,164309096162951,0,-1,TAKE_LIQUIDITY,0.0,BUY
1460,34310.36202301,164309116172682,164309116188912,0,-1,TAKE_LIQUIDITY,0.0,BUY
1461,34310.36202301,164309136188574,164309136200326,0,-1,TAKE_LIQUIDITY,0.0,BUY
1462,34310.36485041,164309156210597,164309156227058,0,-1,TAKE_LIQUIDITY,0.0,BUY
1463,34310.364974219,164309176243751,164309176269760,0,-1,TAKE_LIQUIDITY,0.0,BUY
1464,34310.367887294,164309196267047,164309196284590,0,-1,TAKE_LIQUIDITY,0.0,BUY
1465,34310.367887294,164309216291114,164309216308527,0,-1,TAKE_LIQUIDITY,0.0,BUY
1466,34310.725535168,164309236308609,164309236324209,0,-1,TAKE_LIQUIDITY,0.0,BUY
1467,34310.725695068,164309256333488,164309256349057,0,-1,TAKE_LIQUIDITY,0.0,BUY
1468,34310.95991734,164309276380569,164309276419602,0,-1,TAKE_LIQUIDITY,0.0,BUY
1469,34310.95991734,164309296416719,164309296439431,0,-1,TAKE_LIQUIDITY,0.0,BUY
1470,34310.998092265,164309316443381,164309316459561,0,-1,TAKE_LIQUIDITY,0.0,BUY
1471,34310.99821845,164309336460435,164309336471796,0,-1,TAKE_LIQUIDITY,0.0,BUY
1472,34311.077831634,164309356494040,164309356516302,0,-1,TAKE_LIQUIDITY,0.0,BUY
1473,34311.077960146,164309376531202,164309376557171,0,-1,TAKE_LIQUIDITY,0.0,BUY
1474,34311.217451005,164309396568304,164309396594924,0,-1,TAKE_LIQUIDITY,0.0,BUY
1475,34311.217586632,164309416589345,164309416603031,0,-1,TAKE_LIQUIDITY,0.0,BUY
1476,34311.296344591,164309436629893,164309436659860,0,-1,TAKE_LIQUIDITY,0.0,BUY
1477,34311.296344591,164309456664831,164309456690048,0,-1,TAKE_LIQUIDITY,0.0,BUY
1478,34311.298656881,164309476694860,164309476716330,0,-1,TAKE_LIQUIDITY,0.0,BUY
1479,34311.298784894,164309496718055,164309496736119,0,-1,TAKE_LIQUIDITY,0.0,BUY
1480,34311.311165158,164309516732034,164309516742373,0,-1,TAKE_LIQUIDITY,0.0,BUY
1481,34311.311241038,164309536749258,164309536761972,0,-1,TAKE_LIQUIDITY,0.0,BUY
1482,34311.327923591,164309556762936,164309556774187,0,-1,TAKE_LIQUIDITY,0.0,BUY
1483,34311.327923591,164309576784689,164309576801771,0,-1,TAKE_LIQUIDITY,0.0,BUY
1484,34311.33419413,164309596811361,164309596831789,0,-1,TAKE_LIQUIDITY,0.0,BUY
1485,34311.33419413,164309616838304,164309616857009,0,-1,TAKE_LIQUIDITY,0.0,BUY
1486,34311.336530624,164309636863012,164309636876638,0,-1,TAKE_LIQUIDITY,0.0,BUY
1487,34311.336642887,164309656894032,164309656915362,0,-1,TAKE_LIQUIDITY,0.0,BUY
1488,34311.339067314,164309676920745,164309676941213,0,-1,TAKE_LIQUIDITY,0.0,BUY
1489,34311.339067314,164309696957526,164309696986150,0,-1,TAKE_LIQUIDITY,0.0,BUY
1490,34311.408707648,164309716974871,164309716987234,0,-1,TAKE_LIQUIDITY,0.0,BUY
1491,34311.408825913,164309736988448,164309736999178,0,-1,TAKE_LIQUIDITY,0.0,BUY
1492,34311.550232187,164309757024718,164309757051719,0,-1,TAKE_LIQUIDITY,0.0,BUY
1493,34311.550232187,164309777066168,164309777099030,0,-1,TAKE_LIQUIDITY,0.0,BUY
1494,34311.552527426,164309797099623,164309797124400,0,-1,TAKE_LIQUIDITY,0.0,BUY
1495,34311.552650248,164309817139009,164309817166791,0,-1,TAKE_LIQUIDITY,0.0,BUY
1496,34311.555784668,164309837174939,164309837195117,0,-1,TAKE_LIQUIDITY,0.0,BUY
1497,34311.555784668,164309857208394,164309857232278,0,-1,TAKE_LIQUIDITY,0.0,BUY
1498,34311.648195672,164309877246848,164309877276303,0,-1,TAKE_LIQUIDITY,0.0,BUY
1499,34311.648331802,164309897280744,164309897306352,0,-1,TAKE_LIQUIDITY,0.0,BUY
1500,34311.652872253,164309917308438,164309917332192,0,-1,TAKE_LIQUIDITY,0.0,BUY
1501,34311.652984135,164309937353284,164309937366829,0,-1,TAKE_LIQUIDITY,0.0,BUY
1502,34311.821882364,164309957393892,164309957425782,0,-1,TAKE_LIQUIDITY,0.0,BUY
1503,34311.822015329,164309977436204,164309977469005,0,-1,TAKE_LIQUIDITY,0.0,BUY
1504,34312.02149222,164309997473075,164309997500106,0,-1,TAKE_LIQUIDITY,0.0,BUY
1505,34312.02149222,164310017507071,164310017531447,0,-1,TAKE_LIQUIDITY,0.0,BUY
1506,34312.023733399,164310037535687,164310037555063,0,-1,TAKE_LIQUIDITY,0.0,BUY
1507,34312.023864304,164310057568120,164310057591243,0,-1,TAKE_LIQUIDITY,0.0,BUY
1508,34312.02474739,164310077597788,164310077618176,0,-1,TAKE_LIQUIDITY,0.0,BUY
1509,34312.02474739,164310097625211,164310097644137,0,-1,TAKE_LIQUIDITY,0.0,BUY
1510,34312.086544489,164310117642015,164310117654067,0,-1,TAKE_LIQUIDITY,0.0,BUY
1511,34312.086682344,164310137663417,164310137679096,0,-1,TAKE_LIQUIDITY,0.0,BUY
1512,34312.163954406,164310157736967,164310157753658,0,-1,TAKE_LIQUIDITY,0.0,BUY
1513,34312.163954406,164310177768979,164310177792433,0,-1,TAKE_LIQUIDITY,0.0,BUY
1514,34312.16728293,164310197811531,164310197844513,0,-1,TAKE_LIQUIDITY,0.0,BUY
1515,34312.167397644,164310217846519,164310217871606,0,-1,TAKE_LIQUIDITY,0.0,BUY
1516,34312.169538775,164310237887859,164310237919739,0,-1,TAKE_LIQUIDITY,0.0,BUY
1517,34312.169538775,164310257912768,164310257933366,0,-1,TAKE_LIQUIDITY,0.0,BUY
1518,34312.176880335,164310277939680,164310277960028,0,-1,TAKE_LIQUIDITY,0.0,BUY
1519,34312.176998868,164310297966994,164310297986931,0,-1,TAKE_LIQUIDITY,0.0,BUY
1520,34312.292782092,164310317985831,164310318000519,0,-1,TAKE_LIQUIDITY,0.0,BUY
1521,34312.292911944,164310338008255,164310338024325,0,-1,TAKE_LIQUIDITY,0.0,BUY
1522,34312.36495913,164310358028215,164310358042311,0,-1,TAKE_LIQUIDITY,0.0,BUY
1523,34312.36495913,164310378060027,164310378082238,0,-1,TAKE_LIQUIDITY,0.0,BUY
1524,34312.367712292,164310398084835,164310398103490,0,-1,TAKE_LIQUIDITY,0.0,BUY
1525,34312.367841804,164310418099715,164310418111558,0,-1,TAKE_LIQUIDITY,0.0,BUY
1526,34312.370549721,164310438120276,164310438135885,0,-1,TAKE_LIQUIDITY,0.0,BUY
1527,34312.370549721,164310458138743,164310458151276,0,-1,TAKE_LIQUIDITY,0.0,BUY
1528,34312.546192839,164310478164503,164310478184451,0,-1,TAKE_LIQUIDITY,0.0,BUY
1529,34312.580816364,164310498180976,164310498192548,0,-1,TAKE_LIQUIDITY,0.0,BUY
1530,34312.580946322,164310518202689,164310518218910,0,-1,TAKE_LIQUIDITY,0.0,BUY
1531,34312.692705533,164310538218060,164310538229842,0,-1,TAKE_LIQUIDITY,0.0,BUY
1532,34312.692934124,164310558240635,164310558257857,0,-1,TAKE_LIQUIDITY,0.0,BUY
1533,34312.692934124,164310578266525,164310578285641,0,-1,TAKE_LIQUIDITY,0.0,BUY
1534,34312.696138293,164310598289831,164310598307264,0,-1,TAKE_LIQUIDITY,0.0,BUY
1535,34312.6962632,164310618315542,164310618339036,0,-1,TAKE_LIQUIDITY,0.0,BUY
1536,34312.766945009,164310638334980,164310638346432,0,-1,TAKE_LIQUIDITY,0.0,BUY
1537,34312.766945009,164310658363706,164310658382421,0,-1,TAKE_LIQUIDITY,0.0,BUY
1538,34312.769107678,164310678389116,164310678406128,0,-1,TAKE_LIQUIDITY,0.0,BUY
1539,34312.76922784,164310698409687,164310698423944,0,-1,TAKE_LIQUIDITY,0.0,BUY
1540,34312.771974591,164310718452038,164310718479009,0,-1,TAKE_LIQUIDITY,0.0,BUY
1541,34312.771974591,164310738490643,164310738517553,0,-1,TAKE_LIQUIDITY,0.0,BUY
1542,34312.838170779,164310758531251,164310758561909,0,-1,TAKE_LIQUIDITY,0.0,BUY
1543,34312.838293174,164310778573733,164310778605162,0,-1,TAKE_LIQUIDITY,0.0,BUY
1544,34312.951664388,164310798587381,164310798597309,0,-1,TAKE_LIQUIDITY,0.0,BUY
1545,34312.951664388,164310818599476,164310818608222,0,-1,TAKE_LIQUIDITY,0.0,BUY
1546,34312.954094896,164310838619525,164310838633432,0,-1,TAKE_LIQUIDITY,0.0,BUY
1547,34312.954218211,164310858633123,164310858642491,0,-1,TAKE_LIQUIDITY,0.0,BUY
1548,34312.999029565,164310878655998,164310878673250,0,-1,TAKE_LIQUIDITY,0.0,BUY
1549,34312.999029565,164310898677110,164310898692198,0,-1,TAKE_LIQUIDITY,0.0,BUY
1550,34313.002263677,164310918690818,164310918700155,0,-1,TAKE_LIQUIDITY,0.0,BUY
1551,34313.002384633,164310938710447,164310938723712,0,-1,TAKE_LIQUIDITY,0.0,BUY
1552,34313.005466811,164310958724485,164310958735025,0,-1,TAKE_LIQUIDITY,0.0,BUY
1553,34313.005466811,164310978750586,164310978766666,0,-1,TAKE_LIQUIDITY,0.0,BUY
1554,34313.023447132,164310998773632,164310998789101,0,-1,TAKE_LIQUIDITY,0.0,BUY
1555,34313.023573127,164311018785446,164311018794072,0,-1,TAKE_LIQUIDITY,0.0,BUY
1556,34313.995827507,164311038804223,164311038817148,0,-1,TAKE_LIQUIDITY,0.0,BUY
1557,34313.995977483,164311058819324,164311058830705,0,-1,TAKE_LIQUIDITY,0.0,BUY
1558,34314.089811483,164311078844423,164311078861174,0,-1,TAKE_LIQUIDITY,0.0,BUY
1559,34314.089811483,164311098869552,164311098887556,0,-1,TAKE_LIQUIDITY,0.0,BUY
1560,34314.098327118,164311118884422,164311118895924,0,-1,TAKE_LIQUIDITY,0.0,BUY
1561,34314.098453452,164311138906586,164311138922275,0,-1,TAKE_LIQUIDITY,0.0,BUY
1562,34314.1029786,164311158925544,164311158939259,0,-1,TAKE_LIQUIDITY,0.0,BUY
1563,34314.1029786,164311178948930,164311178965341,0,-1,TAKE_LIQUIDITY,0.0,BUY
1564,34314.157621009,164311198982765,164311199008504,0,-1,TAKE_LIQUIDITY,0.0,BUY
1565,34314.157741312,164311219022121,164311219053510,0,-1,TAKE_LIQUIDITY,0.0,BUY
1566,34314.162400629,164311239059133,164311239088518,0,-1,TAKE_LIQUIDITY,0.0,BUY
1567,34314.162400629,164311259103458,164311259135839,0,-1,TAKE_LIQUIDITY,0.0,BUY
1568,34314.163066264,164311279143285,164311279173442,0,-1,TAKE_LIQUIDITY,0.0,BUY
1569,34314.163181343,164311299183943,164311299214030,0,-1,TAKE_LIQUIDITY,0.0,BUY
1570,34314.192607631,164311319227307,164311319260710,0,-1,TAKE_LIQUIDITY,0.0,BUY
1571,34314.192726338,164311339268216,164311339300947,0,-1,TAKE_LIQUIDITY,0.0,BUY
1572,34314.29024433,164311359308343,164311359344741,0,-1,TAKE_LIQUIDITY,0.0,BUY
1573,34314.29024433,164311379353650,164311379385550,0,-1,TAKE_LIQUIDITY,0.0,BUY
1574,34314.412405332,164311399388097,164311399415388,0,-1,TAKE_LIQUIDITY,0.0,BUY
1575,34314.412405332,164311419416302,164311419436931,0,-1,TAKE_LIQUIDITY,0.0,BUY
1576,34314.414782159,164311439445008,164311439467500,0,-1,TAKE_LIQUIDITY,0.0,BUY
1577,34314.414904977,164311459488622,164311459522185,0,-1,TAKE_LIQUIDITY,0.0,BUY
1578,34314.419782953,164311479523660,164311479544008,0,-1,TAKE_LIQUIDITY,0.0,BUY
1579,34314.419782953,164311499538820,164311499548959,0,-1,TAKE_LIQUIDITY,0.0,BUY
1580,34314.456260577,164311519551526,164311519561014,0,-1,TAKE_LIQUIDITY,0.0,BUY
1581,34314.456375965,164311539573239,164311539588167,0,-1,TAKE_LIQUIDITY,0.0,BUY
1582,34314.517406825,164311559594251,164311559610201,0,-1,TAKE_LIQUIDITY,0.0,BUY
1583,34314.517406825,164311579635300,164311579667510,0,-1,TAKE_LIQUIDITY,0.0,BUY
1584,34314.51955115,164311599682841,164311599717035,0,-1,TAKE_LIQUIDITY,0.0,BUY
1585,34314.5196767,164311619719973,164311619747625,0,-1,TAKE_LIQUIDITY,0.0,BUY
1586,34314.521860135,164311639759549,164311639791840,0,-1,TAKE_LIQUIDITY,0.0,BUY
1587,34314.523132689,164311659802833,164311659836336,0,-1,TAKE_LIQUIDITY,0.0,BUY
1588,34314.523251019,164311679846176,164311679877796,0,-1,TAKE_LIQUIDITY,0.0,BUY
1589,34314.524017898,164311699889820,164311699921540,0,-1,TAKE_LIQUIDITY,0.0,BUY
1590,34314.529106369,164311719938383,164311719971666,0,-1,TAKE_LIQUIDITY,0.0,BUY
1591,34314.529219642,164311739979252,164311740012815,0,-1,TAKE_LIQUIDITY,0.0,BUY
1592,34314.53436952,164311760025090,164311760056690,0,-1,TAKE_LIQUIDITY,0.0,BUY
1593,34314.720647537,164311780073263,164311780108830,0,-1,TAKE_LIQUIDITY,0.0,BUY
1594,34315.173092947,164311800115604,164311800147785,0,-1,TAKE_LIQUIDITY,0.0,BUY
1595,34315.173229797,164311820156884,164311820188774,0,-1,TAKE_LIQUIDITY,0.0,BUY
1596,34315.173894352,164311840197152,164311840227539,0,-1,TAKE_LIQUIDITY,0.0,BUY
1597,34315.17553716,164311860239704,164311860272325,0,-1,TAKE_LIQUIDITY,0.0,BUY
1598,34315.178837471,164311880283288,164311880312813,0,-1,TAKE_LIQUIDITY,0.0,BUY
1599,34315.360172062,164311900301985,164311900314478,0,-1,TAKE_LIQUIDITY,0.0,BUY
1600,34315.363474944,164311920330020,164311920348053,0,-1,TAKE_LIQUIDITY,0.0,BUY
1601,34315.363596768,164311940370948,164311940381799,0,-1,TAKE_LIQUIDITY,0.0,BUY
1602,34315.663381846,164311960405535,164311960433368,0,-1,TAKE_LIQUIDITY,0.0,BUY
1603,34315.663381846,164311980445422,164311980479306,0,-1,TAKE_LIQUIDITY,0.0,BUY
1604,34315.663381846,164312000488966,164312000521026,0,-1,TAKE_LIQUIDITY,0.0,BUY
1605,34315.663381846,164312020526479,164312020556685,0,-1,TAKE_LIQUIDITY,0.0,BUY
1606,34315.663381846,164312040545306,164312040558711,0,-1,TAKE_LIQUIDITY,0.0,BUY
1607,34315.664672506,164312060595392,164312060621742,0,-1,TAKE_LIQUIDITY,0.0,BUY
1608,34315.664673891,164312080636151,164312080668772,0,-1,TAKE_LIQUIDITY,0.0,BUY
1609,34315.665349157,164312100680496,164312100714009,0,-1,TAKE_LIQUIDITY,0.0,BUY
1610,34315.667433836,164312120729851,164312120764746,0,-1,TAKE_LIQUIDITY,0.0,BUY
1611,34315.667433836,164312140773325,164312140798792,0,-1,TAKE_LIQUIDITY,0.0,BUY
1612,34315.667591094,164312160866061,164312160898962,0,-1,TAKE_LIQUIDITY,0.0,BUY
1613,34315.667748259,164312180902391,164312180930564,0,-1,TAKE_LIQUIDITY,0.0,BUY
1614,34315.669261689,164312200933121,164312200956505,0,-1,TAKE_LIQUIDITY,0.0,BUY
1615,34315.688947082,164312220960574,164312220981363,0,-1,TAKE_LIQUIDITY,0.0,BUY
1616,34315.694620591,164312240983069,164312241000281,0,-1,TAKE_LIQUIDITY,0.0,BUY
1617,34315.695279595,164312261002758,164312261017395,0,-1,TAKE_LIQUIDITY,0.0,BUY
1618,34315.701817362,164312281028198,164312281047784,0,-1,TAKE_LIQUIDITY,0.0,BUY
1619,34315.703982803,164312301051514,164312301068796,0,-1,TAKE_LIQUIDITY,0.0,BUY
1620,34315.729661532,164312321074288,164312321089677,0,-1,TAKE_LIQUIDITY,0.0,BUY
1621,34315.887398315,164312341095300,164312341110759,0,-1,TAKE_LIQUIDITY,0.0,BUY
1622,34316.025760338,164312361116091,164312361130678,0,-1,TAKE_LIQUIDITY,0.0,BUY
1623,34316.028140815,164312381147352,164312381169944,0,-1,TAKE_LIQUIDITY,0.0,BUY
1624,34316.272065499,164312401172421,164312401193931,0,-1,TAKE_LIQUIDITY,0.0,BUY
1625,34316.777169467,164312421187451,164312421198572,0,-1,TAKE_LIQUIDITY,0.0,BUY
1626,34316.780589698,164312441205107,164312441219233,0,-1,TAKE_LIQUIDITY,0.0,BUY
1627,34316.782981694,164312461228603,164312461246426,0,-1,TAKE_LIQUIDITY,0.0,BUY
1628,34316.785215534,164312481268420,164312481298596,0,-1,TAKE_LIQUIDITY,0.0,BUY
1629,34316.932500833,164312501299310,164312501322313,0,-1,TAKE_LIQUIDITY,0.0,BUY
1630,34316.992529697,164312521321283,164312521334127,0,-1,TAKE_LIQUIDITY,0.0,BUY
1631,34316.995502615,164312541341603,164312541356171,0,-1,TAKE_LIQUIDITY,0.0,BUY
1632,34316.996105515,164312561358427,164312561371502,0,-1,TAKE_LIQUIDITY,0.0,BUY
1633,34316.998091111,164312581380541,164312581396130,0,-1,TAKE_LIQUIDITY,0.0,BUY
1634,34317.03043721,164312601395922,164312601407423,0,-1,TAKE_LIQUIDITY,0.0,BUY
1635,34317.178230503,164312621432112,164312621460064,0,-1,TAKE_LIQUIDITY,0.0,BUY
1636,34317.180752547,164312641451951,164312641466078,0,-1,TAKE_LIQUIDITY,0.0,BUY
1637,34317.181669209,164312661481388,164312661496116,0,-1,TAKE_LIQUIDITY,0.0,BUY
1638,34317.186155259,164312681505836,164312681520594,0,-1,TAKE_LIQUIDITY,0.0,BUY
1639,34317.225922351,164312701525325,164312701538560,0,-1,TAKE_LIQUIDITY,0.0,BUY
1640,34317.40376508,164312721570873,164312721592052,0,-1,TAKE_LIQUIDITY,0.0,BUY
1641,34317.406323658,164312741587817,164312741599979,0,-1,TAKE_LIQUIDITY,0.0,BUY
1642,34317.40666596,164312761617424,164312761639436,0,-1,TAKE_LIQUIDITY,0.0,BUY
1643,34317.557578584,164312781653965,164312781682408,0,-1,TAKE_LIQUIDITY,0.0,BUY
1644,34318.071429248,164312801669025,164312801679455,0,-1,TAKE_LIQUIDITY,0.0,BUY
1645,34318.071429248,164312821688344,164312821701819,0,-1,TAKE_LIQUIDITY,0.0,BUY
1646,34318.142390484,164312841699667,164312841708904,0,-1,TAKE_LIQUIDITY,0.0,BUY
1647,34318.152336954,164312861719567,164312861733182,0,-1,TAKE_LIQUIDITY,0.0,BUY
1648,34318.153058462,164312881742552,164312881759654,0,-1,TAKE_LIQUIDITY,0.0,BUY
1649,34318.200816019,164312901758895,164312901771198,0,-1,TAKE_LIQUIDITY,0.0,BUY
1650,34318.200932155,164312921781760,164312921799723,0,-1,TAKE_LIQUIDITY,0.0,BUY
1651,34318.236830357,164312941793594,164312941802531,0,-1,TAKE_LIQUIDITY,0.0,BUY
1652,34318.236831159,164312961831718,164312961857556,0,-1,TAKE_LIQUIDITY,0.0,BUY
1653,34318.237500785,164312981869290,164312981886623,0,-1,TAKE_LIQUIDITY,0.0,BUY
1654,34318.252768602,164313001907294,164313001935517,0,-1,TAKE_LIQUIDITY,0.0,BUY
1655,34318.266309795,164313021922645,164313021934367,0,-1,TAKE_LIQUIDITY,0.0,BUY
1656,34318.902649231,164313041945199,164313041962211,0,-1,TAKE_LIQUIDITY,0.0,BUY
1657,34318.937716878,164313061963015,164313061976179,0,-1,TAKE_LIQUIDITY,0.0,BUY
1658,34318.940472525,164313081987623,164313082005446,0,-1,TAKE_LIQUIDITY,0.0,BUY
1659,34318.973000057,164313102011089,164313102028612,0,-1,TAKE_LIQUIDITY,0.0,BUY
1660,34320.34426528,164313122028744,164313122041829,0,-1,TAKE_LIQUIDITY,0.0,BUY
1661,34320.346317414,164313142046840,164313142061548,0,-1,TAKE_LIQUIDITY,0.0,BUY
1662,34320.529611449,164313162066209,164313162079845,0,-1,TAKE_LIQUIDITY,0.0,BUY
1663,34321.148802785,164313182084716,164313182099193,0,-1,TAKE_LIQUIDITY,0.0,BUY
1664,34321.2483094,164313202103623,164313202118251,0,-1,TAKE_LIQUIDITY,0.0,BUY
1665,34321.361237877,164313222119315,164313222130736,0,-1,TAKE_LIQUIDITY,0.0,BUY
1666,34321.372556963,164313242153050,164313242179270,0,-1,TAKE_LIQUIDITY,0.0,BUY
1667,34321.455688936,164313262192997,164313262222673,0,-1,TAKE_LIQUIDITY,0.0,BUY
1668,34321.641264156,164313282225020,164313282250187,0,-1,TAKE_LIQUIDITY,0.0,BUY
1669,34321.65342282,164313302238828,164313302251041,0,-1,TAKE_LIQUIDITY,0.0,BUY
1670,34321.738103175,164313322262905,164313322281450,0,-1,TAKE_LIQUIDITY,0.0,BUY
1671,34322.081486057,164313342282263,164313342294046,0,-1,TAKE_LIQUIDITY,0.0,BUY
1672,34322.088117915,164313362312593,164313362341527,0,-1,TAKE_LIQUIDITY,0.0,BUY
1673,34322.160386028,164313382347049,164313382364342,0,-1,TAKE_LIQUIDITY,0.0,BUY
1674,34322.164835734,164313402362851,164313402374643,0,-1,TAKE_LIQUIDITY,0.0,BUY
1675,34322.206147556,164313422387519,164313422401927,0,-1,TAKE_LIQUIDITY,0.0,BUY
1676,34322.248089281,164313442408471,164313442421245,0,-1,TAKE_LIQUIDITY,0.0,BUY
1677,34322.935811308,164313462435584,164313462457786,0,-1,TAKE_LIQUIDITY,0.0,BUY
1678,34323.423567265,164313482460102,164313482479338,0,-1,TAKE_LIQUIDITY,0.0,BUY
1679,34323.432357429,164313502477958,164313502489840,0,-1,TAKE_LIQUIDITY,0.0,BUY
1680,34323.482517061,164313522499881,164313522516452,0,-1,TAKE_LIQUIDITY,0.0,BUY
1681,34323.489728592,164313542516124,164313542527946,0,-1,TAKE_LIQUIDITY,0.0,BUY
1682,34323.602397047,164313562541553,164313562561972,0,-1,TAKE_LIQUIDITY,0.0,BUY
1683,34324.2027449,164313582566843,164313582583675,0,-1,TAKE_LIQUIDITY,0.0,BUY
1684,34324.482806635,164313602583657,164313602595699,0,-1,TAKE_LIQUIDITY,0.0,BUY
1685,34324.662168056,164313622605129,164313622620237,0,-1,TAKE_LIQUIDITY,0.0,BUY
1686,34324.662632898,164313642620410,164313642632813,0,-1,TAKE_LIQUIDITY,0.0,BUY
1687,34324.663287144,164313662635931,164313662646731,0,-1,TAKE_LIQUIDITY,0.0,BUY
1688,34325.482770845,164313682661131,164313682679555,0,-1,TAKE_LIQUIDITY,0.0,BUY
1689,34325.530909018,164313702684406,164313702701088,0,-1,TAKE_LIQUIDITY,0.0,BUY
1690,34325.534168223,164313722704546,164313722718332,0,-1,TAKE_LIQUIDITY,0.0,BUY
1691,34325.534241968,164313742727051,164313742743191,0,-1,TAKE_LIQUIDITY,0.0,BUY
1692,34326.287761321,164313762748553,164313762763782,0,-1,TAKE_LIQUIDITY,0.0,BUY
1693,34326.659459616,164313782767120,164313782781457,0,-1,TAKE_LIQUIDITY,0.0,BUY
1694,34326.711145513,164313802793512,164313802811005,0,-1,TAKE_LIQUIDITY,0.0,BUY
1695,34326.711222641,164313822812139,164313822824943,0,-1,TAKE_LIQUIDITY,0.0,BUY
1696,34326.772559247,164313842833471,164313842848880,0,-1,TAKE_LIQUIDITY,0.0,BUY
1697,34327.483380739,164313862856607,164313862872416,0,-1,TAKE_LIQUIDITY,0.0,BUY
1698,34327.483380739,164313882881465,164313882897535,0,-1,TAKE_LIQUIDITY,0.0,BUY
1699,34328.074921686,164313902906675,164313902920310,0,-1,TAKE_LIQUIDITY,0.0,BUY
1700,34328.122122394,164313922925432,164313922937154,0,-1,TAKE_LIQUIDITY,0.0,BUY
1701,34328.156871232,164313942973645,164313942989294,0,-1,TAKE_LIQUIDITY,0.0,BUY
1702,34328.1902282,164313963018751,164313963050140,0,-1,TAKE_LIQUIDITY,0.0,BUY
1703,34328.705943742,164313983058167,164313983089747,0,-1,TAKE_LIQUIDITY,0.0,BUY
1704,34328.708938268,164314003094598,164314003120507,0,-1,TAKE_LIQUIDITY,0.0,BUY
1705,34328.709019557,164314023132702,164314023160684,0,-1,TAKE_LIQUIDITY,0.0,BUY
1706,34329.66403288,164314043170174,164314043197135,0,-1,TAKE_LIQUIDITY,0.0,BUY
1707,34329.66403288,164314063214730,164314063248603,0,-1,TAKE_LIQUIDITY,0.0,BUY
1708,34329.828515159,164314083256380,164314083277690,0,-1,TAKE_LIQUIDITY,0.0,BUY
1709,34329.828515159,164314103279906,164314103295035,0,-1,TAKE_LIQUIDITY,0.0,BUY
1710,34329.828515159,164314123303382,164314123323751,0,-1,TAKE_LIQUIDITY,0.0,BUY
1711,34329.829690692,164314143321038,164314143331447,0,-1,TAKE_LIQUIDITY,0.0,BUY
1712,34329.829792882,164314163394087,164314163414766,0,-1,TAKE_LIQUIDITY,0.0,BUY
1713,34329.829827924,164314183417232,164314183433874,0,-1,TAKE_LIQUIDITY,0.0,BUY
1714,34329.830848205,164314203432333,164314203441981,0,-1,TAKE_LIQUIDITY,0.0,BUY
1715,34329.832713248,164314223453374,164314223468703,0,-1,TAKE_LIQUIDITY,0.0,BUY
1716,34329.832823814,164314243477732,164314243492049,0,-1,TAKE_LIQUIDITY,0.0,BUY
1717,34329.833488382,164314263508733,164314263529612,0,-1,TAKE_LIQUIDITY,0.0,BUY
1718,34329.834202692,164314283532770,164314283547107,0,-1,TAKE_LIQUIDITY,0.0,BUY
1719,34329.834310285,164314303548672,164314303559502,0,-1,TAKE_LIQUIDITY,0.0,BUY
